TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
28,69921875	48,4	0	3	1065,75	25	10,7	85	92,0625	24,71875	139887285	939,5	-25,3973654	-49,2441164	7520	
28,19921875	45,2	102	3	1048,625	22	10,05	85	92,34375	24,59375	139887300	939,375	-25,3975247	-49,2442799	6056	
27,796875	50,4	102	3	1034,125	29	12,6	85	92,34375	24,59375	139887300	939,75	-25,3975247	-49,2442799	5836	
27,296875	50,4	0	3	1013,375	30	12,9	85	92,34375	24,59375	139887305	939,875	-25,3975247	-49,2442799	5499	
26,8984375	51,6	0	3	1000	32	13,2	85	92,34375	24,59375	139887305	940	-25,3976322	-49,2443653	7431	
26,3984375	54,8	102	3	985,375	37	15	85	92,34375	24,59375	139887305	940	-25,3976799	-49,2444149	6065	
26,296875	58,8	102	3	980,125	43	17,15	85	92,34375	24,59375	139887335	940,25	-25,3976799	-49,2444149	5837	
26,19921875	60,8	102	3	974,5	46	18,25	85	92,34375	24,59375	139887335	940,625	-25,3977823	-49,2445071	5422	
26,3984375	63,2	0	3	978,625	52	20,7	86	92,34375	24,59375	139887345	940,75	-25,3978312	-49,2445548	7553	
26,3984375	62,4	0	3	984	50	21,05	86	92,34375	24,59375	139887345	940,75	-25,3978312	-49,2445548	6043	
26,59765625	62,4	0	3	986,125	50	20,2	86	92,34375	24,59375	139887365	940,75	-25,3978312	-49,2445548	5791	
26,59765625	62,4	0	3	988,5	49	19,75	86	92,34375	24,59375	139887365	940,75	-25,397979	-49,2446855	5486	
26,59765625	60,4	0	3	992	45	19,1	86	92,34375	24,59375	139887380	940,375	-25,3980326	-49,2447286	7554	
26,5	58	0	3	990,75	41	17	86	92,34375	24,59375	139887380	941	-25,3980841	-49,2447698	6029	
26,09765625	47,6	0	3	968,25	29	12,9	86	92,34375	24,59375	139887380	941,25	-25,398138	-49,2448112	5813	
25,796875	52	0	3	951,875	37	15,6	86	92,34375	24,59375	139887380	941,25	-25,398138	-49,2448112	5486	
25,3984375	57,2	0	3	939,75	42	16,35	86	92,34375	24,59375	139887395	941,5	-25,3982345	-49,2449018	7532	
25	59,2	0	3	932	46	18,05	86	92,21875	24,59375	139887395	941,375	-25,3982872	-49,2449412	6156	
25,09765625	62,4	102	3	937,875	52	20,05	86	92,21875	24,59375	139887415	941,625	-25,3982872	-49,2449412	5531	
25,296875	56,8	102	3	909,875	30	12,8	86	92,21875	24,59375	139887415	941,5	-25,3983781	-49,2450234	5448	
24,796875	54,8	102	3	934,875	39	15,35	86	92,21875	24,59375	139887425	941,5	-25,3983781	-49,2450234	7442	
24,296875	59,6	102	3	1161,625	37	17,25	86	92,21875	24,59375	139887425	941,5	-25,3983781	-49,2450234	6093	
23,59765625	54,4	102	2	1212,375	28	14,15	86	92,21875	24,59375	139887450	942,125	-25,3985964	-49,2452688	5682	
23,296875	54,4	0	2	1179,125	29	14,1	86	92,21875	24,59375	139887450	942,125	-25,3985964	-49,2452688	5397	
22,8984375	52,8	0	2	1163	28	13,1	86	92,21875	24,59375	139887460	941,5	-25,3985964	-49,2452688	7587	
22,3984375	52,8	0	2	1134,75	29	13,05	86	92,0625	24,59375	139887460	944,25	-25,3986352	-49,2453102	6090	
22,296875	57,6	0	2	1127,5	36	16,3	86	92,0625	24,59375	139887460	944,625	-25,3986739	-49,2453515	5880	
22,3984375	60,4	0	2	1132,25	40	17,85	86	92,0625	24,59375	139887470	945,375	-25,3987175	-49,2453914	5371	
22,69921875	58,4	0	2	1143	40	18,7	86	92,0625	24,59375	139887470	946,125	-25,3987175	-49,2453914	7475	
22,8984375	62,4	0	2	1157,75	42	19,55	86	92,34375	24,59375	139887490	945,75	-25,3988	-49,2454647	6050	
23,19921875	62,4	102	2	1168,375	42	20,1	86	92,34375	24,59375	139887490	946,25	-25,3988447	-49,2454982	5835	
23,09765625	59,6	102	2	1168,875	36	17,1	86	92,34375	24,59375	139887505	946,25	-25,3988881	-49,2455477	5269	
23,09765625	58	102	2	1167,625	31	14,8	86	92,34375	24,59375	139887505	947,125	-25,3989307	-49,2455989	7543	
23	55,2	102	2	1164,25	31	15,25	86	92,34375	24,59375	139887510	946,875	-25,3990143	-49,2456679	6095	
22,59765625	51,2	102	2	1143,5	27	12,9	86	92,34375	24,59375	139887510	948,25	-25,399052	-49,2457326	5705	
22,19921875	52	0	2	1124,25	28	12,9	86	92,34375	24,59375	139887510	948,25	-25,399052	-49,2457326	5435	
22	49,2	0	2	1111,5	27	14,05	86	92,34375	24,59375	139887535	948,5	-25,399052	-49,2457326	7664	
21,5	52,8	0	2	1087,125	31	13,95	86	92,34375	24,59375	139887535	949,5	-25,399052	-49,2457326	6008	
21,296875	60	0	2	1076,25	40	14,9	86	92,34375	24,59375	139887540	949,5	-25,399188	-49,2458316	5725	
21	51,2	0	2	1060,375	27	12,05	86	92,34375	24,59375	139887540	950,25	-25,3992301	-49,2458607	5982	
20,296875	50	0	2	1027,375	27	10,3	86	92,34375	24,59375	139887565	950,25	-25,3992301	-49,2458607	7882	
20,796875	79,2	0	2	1052,375	70	30,6	86	92,34375	24,59375	139887565	950,25	-25,3993228	-49,2459141	6331	
22,5	73,2	0	2	1133,125	72	35,4	86	92,34375	24,59375	139887570	949,75	-25,3993228	-49,2459141	6009	
23,09765625	69,6	0	2	1164,625	50	32,85	86	92,34375	24,59375	139887570	950,125	-25,3994142	-49,2459916	5193	
24,59765625	66,8	0	2	1246,25	53	26,05	86	92,34375	24,59375	139887570	950,75	-25,3994142	-49,2459916	7208	
25,8984375	70	0	2	1312,75	51	26,45	86	92,34375	24,59375	139887580	950,875	-25,3995097	-49,2460715	6206	
26,59765625	73,6	0	3	985,375	41	16,15	86	92,5	24,59375	139887580	951,5	-25,3995985	-49,2461575	5523	
28,3984375	72,4	0	3	1054,875	78	33,4	86	92,5	24,59375	139887600	952	-25,3995985	-49,2461575	5371	
30,296875	70,8	0	3	1129	70	31,2	86	92,5	24,59375	139887600	951,75	-25,3995985	-49,2461575	7754	
31	0	0	3	1152,5	0	0	86	92,5	24,59375	139887620	951,75	-25,3997083	-49,2462527	6061	
31,09765625	0	102	3	1158,25	0	0	86	92,5	24,59375	139887620	952,5	-25,3999419	-49,246473	5574	
31,19921875	0	102	3	1161,875	0	0	86	92,5	24,59375	139887645	952,5	-25,3999419	-49,246473	5575	
31,8984375	0	102	3	1185,125	0	0	86	92,5	24,59375	139887645	952,5	-25,3999419	-49,246473	7130	
31,69921875	0	12	3	1182,625	0	0	86	92,625	24,59375	139887645	951,5	-25,3999419	-49,246473	6179	
32	0	14,4	3	1297,5	0	0	86	92,625	24,59375	139887660	950,625	-25,3999419	-49,246473	5845	
31,296875	0	10,4	2	1579	0	0	86	92,625	24,59375	139887660	949,75	-25,4000615	-49,2465936	5486	
30,5	0	10,4	2	1540,75	0	0	86	92,625	24,59375	139887670	949,75	-25,4001145	-49,2466522	8436	
30,296875	0	16,4	2	1532,25	0	0	86	92,625	24,59375	139887670	949,25	-25,4001586	-49,2467095	6179	
29,09765625	0	10	2	1469,625	0	0	86	92,625	24,59375	139887695	948,5	-25,4001586	-49,2467095	5845	
27,796875	0	6,4	2	1406,5	0	0	87	92,625	24,59375	139887695	947,375	-25,4002179	-49,2467684	5486	
27,69921875	0	0	2	1416,375	0	0	87	92,625	24,59375	139887710	947,125	-25,4003337	-49,246866	8436	
27,5	0	9,2	2	1392,25	0	0	87	92,625	24,59375	139887710	947	-25,4003814	-49,2469159	6179	
27,19921875	0	8,4	2	1376,625	0	0	87	92,625	24,59375	139887735	947	-25,4003814	-49,2469159	5845	
28	0	0,4	2	1412,25	0	0	87	92,625	24,59375	139887735	945,25	-25,4004948	-49,2470208	5486	
28,69921875	0	17,6	2	1450,625	0	0	87	92,625	24,59375	139887735	944,375	-25,400599	-49,2471203	8436	
29,3984375	0	23,6	2	1491,625	0	0	87	92,625	24,59375	139887750	943,75	-25,400599	-49,2471203	8436	
29,296875	0	24,4	2	1483,125	0	0	87	92,625	24,59375	139887750	943	-25,4006462	-49,247179	5845	
28,296875	0	32,4	2	1424,125	0	0	87	92,625	24,59375	139887765	943	-25,4006462	-49,247179	5486	
26,296875	0	32,4	2	1318,75	0	0	87	92,625	24,59375	139887765	942,5	-25,4007029	-49,2472312	8436	
23	0	36,4	2	1134,25	0	0	87	92,75	24,59375	139887790	941,75	-25,4008104	-49,2473208	6179	
18,8984375	0	22	2	928,875	0	0	87	92,75	24,59375	139887790	941,5	-25,4008594	-49,2473616	5845	
17,296875	0	16,4	2	878,75	0	0	86	92,75	24,59375	139887795	940,5	-25,4008594	-49,2473616	5486	
17,19921875	0	18,8	2	854	0	0	86	92,75	24,59375	139887795	940,5	-25,4009349	-49,2474296	8436	
16,3984375	0	0	2	832,5	0	0	86	92,75	24,59375	139887795	940,5	-25,4010101	-49,2474557	6179	
16,796875	0	0	2	852,75	0	0	86	93,03125	24,59375	139887805	940	-25,4010101	-49,2474831	5845	
17,796875	13,6	0	2	920	0	0	86	93,03125	24,59375	139887805	940	-25,4010101	-49,2474831	5486	
20,296875	65,2	0	2	1077,25	43	23,2	86	93,03125	24,59375	139887820	940	-25,4010691	-49,2475369	8436	
23,796875	64,4	0	2	1228	44	23,85	86	93,03125	24,59375	139887820	939,375	-25,4010691	-49,2475369	6179	
27,19921875	73,2	0	2	1215,625	28	14,25	86	93,03125	24,59375	139887830	939,375	-25,4011048	-49,2475369	5845	
30,59765625	81,6	0	3	1152,5	53	23,3	86	93,03125	24,59375	139887830	939,375	-25,4021108	-49,2484803	5486	
34	72	0	3	1199,75	41	20,65	86	93,03125	24,59375	139887855	939,375	-25,4021108	-49,2484803	8436	
37,59765625	71,6	0	4	1035,75	66	27,9	86	93,03125	24,59375	139887855	938,5	-25,4021108	-49,2484803	6179	
41,296875	78,4	0	4	1138,75	67	31,45	86	93,03125	24,59375	139887875	938	-25,4021108	-49,2484803	5574	
44,796875	73,6	0	4	1224,25	55	24,45	87	93,03125	24,59375	139887875	938	-25,4021108	-49,2484803	5766	
47,69921875	60	0	4	1292	34	15,7	87	93,03125	24,59375	139887875	936,25	-25,4021108	-49,2484803	7431	
49,296875	0	0	4	1337,75	0	4,2	87	93,03125	24,59375	139887885	936,25	-25,4021108	-49,2484803	5986	
50,296875	0	0	4	1375,5	0	0	87	93,03125	24,59375	139887885	935,875	-25,4021108	-49,2484803	5814	
51,09765625	0	0,8	4	1397,375	0	0	87	93,03125	24,59375	139887940	934,375	-25,4021108	-49,2484803	5677	
51,8984375	0	16,4	4	1420,25	0	0	87	93,03125	24,59375	139887940	934	-25,4021108	-49,2484803	6885	
51	0	2,8	4	1415,5	0	0	87	93,03125	24,59375	139887955	933,5	-25,4021108	-49,2484803	6481	
51,8984375	0	7,6	4	1419,625	0	0	87	93,03125	24,59375	139887955	931,5	-25,4021108	-49,2484803	5634	
53	0	8,4	4	1439,875	0	0	87	93,1875	24,59375	139887995	929,5	-25,4021933	-49,2485746	6085	
52,19921875	0	2,8	4	1430,25	0	0	87	93,1875	24,59375	139887995	929,25	-25,4021933	-49,2485746	6885	
52,3984375	0	0	4	1441,125	0	0	87	93,1875	24,59375	139887995	929,25	-25,4021933	-49,2485746	6481	
52,8984375	0	0	4	1449,5	0	0	87	93,1875	24,40625	139888025	929,25	-25,4022899	-49,248671	5634	
53,3984375	0	0	4	1456,5	0	0	87	93,03125	24,40625	139888025	927,875	-25,402573	-49,2489802	6085	
53,796875	0	0	4	1470,625	0	0	87	93,03125	24,40625	139888055	927	-25,4026722	-49,2490724	6885	
53,3984375	0	0	4	1460,375	0	0	87	93,03125	24,40625	139888055	926,75	-25,4027777	-49,249168	6481	
53,69921875	0	0	4	1463,25	0	0	87	93,03125	24,40625	139888100	926,75	-25,4027777	-49,249168	5634	
53,296875	0	102	4	1459,75	0	0	87	93,03125	24,40625	139888100	925	-25,4029974	-49,2493327	6085	
53,296875	0	0	4	1441,125	0	0	87	93,03125	24,40625	139888130	925,25	-25,4031072	-49,2494239	6885	
52,59765625	0	0	4	1440,875	0	0	87	93,03125	24,40625	139888130	925	-25,4032127	-49,2495128	6891	
52	0	0	4	1419,75	0	0	87	93,03125	24,40625	139888130	924	-25,4032127	-49,2495128	6302	
51,3984375	0	0	4	1406,25	0	0	87	93,03125	24,40625	139888175	924	-25,4034188	-49,2497069	5435	
51	0	0	4	1393	0	0	87	93,03125	24,40625	139888175	924	-25,4034188	-49,2497069	8067	
50,5	0	0	4	1382,5	0	0	87	93,03125	24,09375	139888185	923,625	-25,4034188	-49,2497069	6064	
50,19921875	0	0	4	1375,375	0	0	87	93,03125	24,09375	139888185	923,625	-25,403605	-49,2498954	5818	
49,59765625	0	0	4	1355,125	0	0	87	93,03125	24,09375	139888185	923,625	-25,403605	-49,2498954	6116	
49	0	0	4	1338,875	0	0	87	93,03125	24,09375	139888215	923	-25,403605	-49,2498954	7609	
48,3984375	0	0	4	1326,125	0	0	87	93,03125	24,09375	139888215	923	-25,4039843	-49,2502576	6115	
48	0	0	4	1311,375	0	0	87	93,03125	24,09375	139888255	920,875	-25,4040723	-49,2503443	5749	
47,5	0	0	4	1299	0	0	87	93,03125	24,09375	139888255	921,125	-25,4040723	-49,2503443	6315	
46,796875	0	0	4	1278,5	0	0	87	93,03125	24,09375	139888285	921,5	-25,4042608	-49,2504996	7810	
46,19921875	0	0	4	1261	0	0	87	93,03125	24,09375	139888285	921,125	-25,4042608	-49,2504996	5979	
45,59765625	0	0	4	1248	0	0	87	93,03125	24,09375	139888285	921	-25,4044391	-49,2506623	5857	
45,296875	0	0	4	1240,125	0	0	87	93,03125	24,09375	139888310	919,5	-25,4045282	-49,250746	5728	
44,8984375	0	0	4	1230,5	0	0	87	93,03125	24,09375	139888310	919,5	-25,4046196	-49,2508235	7191	
44,59765625	0	0	4	1218,375	0	0	87	93,03125	24,09375	139888350	919,5	-25,4046196	-49,2508235	6177	
44	0	0	4	1203,375	0	0	87	93,03125	24,09375	139888350	919,5	-25,4047909	-49,2509893	5972	
43,796875	0	0	4	1196	0	0	87	93,03125	24,09375	139888360	919	-25,4047909	-49,2509893	5575	
43,59765625	0	0	4	1191,375	0	0	87	93,03125	24,09375	139888360	919	-25,4047909	-49,2509893	7888	
42,69921875	0	16,4	4	1165	0	0	87	93,03125	24,09375	139888410	919,25	-25,4048727	-49,2510643	5998	
41,09765625	0	17,2	4	1126,375	0	0	87	93,03125	24,09375	139888410	919,25	-25,4049643	-49,2511403	5944	
39,296875	0	15,2	4	1451,75	0	0	87	93,03125	24,09375	139888410	919,5	-25,4049643	-49,2511403	5690	
36,3984375	0	6,8	3	1352,125	0	0	87	93,03125	24,09375	139888420	919,5	-25,4052833	-49,2514101	7743	
35,59765625	0	8	3	1324,375	0	0	86	93,03125	24,09375	139888420	919,5	-25,4052833	-49,2514101	5998	
34,3984375	0	8,8	3	1276,125	0	0	87	93,03125	24,09375	139888445	917,125	-25,405365	-49,2514713	5944	
33,19921875	0	15,6	3	1234,875	0	0	87	93,03125	24,09375	139888445	917,125	-25,405495	-49,2516083	5690	
31,296875	0	14,8	3	1313,625	0	0	87	93,03125	24,09375	139888475	917,25	-25,405559	-49,2516681	7743	
27,8984375	0	12,8	2	1394	0	0	87	93,03125	24,09375	139888475	917,25	-25,4056176	-49,2517223	5998	
25,19921875	0	8,4	2	1270,25	0	0	87	93,3125	24,09375	139888490	918	-25,4056709	-49,2517752	5944	
22,8984375	0	8,4	2	1156,25	0	0	87	93,3125	24,09375	139888490	918,5	-25,4057167	-49,2518181	5690	
21,19921875	0	0,8	2	1074,625	0	0	87	93,3125	24,09375	139888490	918,5	-25,4057167	-49,2518181	7743	
20,796875	0	0	2	1051,5	0	0	87	93,3125	24,09375	139888510	918,25	-25,4057167	-49,2518181	5998	
20,296875	0	0	2	1028,125	0	0	87	93,3125	24,09375	139888510	918,25	-25,4057587	-49,2518526	5944	
19,8984375	0	0	2	1006,5	0	0	87	93,3125	24,09375	139888525	918,25	-25,4058452	-49,251889	5690	
19,3984375	0	0	2	983,25	0	0	87	93,3125	24,09375	139888525	918,25	-25,4058452	-49,2519182	7743	
18,59765625	0	102	2	940,125	0	0	87	93,3125	24,09375	139888530	918	-25,4059218	-49,2520011	5998	
18,296875	16	0	2	928,875	0	0,2	87	93,3125	24,09375	139888530	917,5	-25,4059218	-49,2520011	5944	
18,296875	50,4	102	2	951,125	32	11,75	87	93,3125	24,09375	139888550	919	-25,4060074	-49,2521366	5690	
19,296875	56,4	102	2	979,875	39	15,6	87	93,3125	24,09375	139888550	919,25	-25,4060317	-49,2521822	7743	
20,59765625	59,6	102	2	1044,375	42	17,55	87	93,03125	24,09375	139888550	919,5	-25,4060471	-49,252236	6224	
21,296875	52,4	0	2	1072,75	30	13,35	87	93,03125	24,09375	139888555	919,5	-25,406061	-49,252236	5924	
21,8984375	52,8	0	2	1103,75	30	13,75	87	93,03125	24,09375	139888555	919,125	-25,4060915	-49,2523356	5651	
22	50	0	2	1113,5	25	11,3	87	93,03125	24,09375	139888575	919,125	-25,4060915	-49,2523356	7576	
21,796875	44,4	102	2	1103,375	19	8,25	87	93,03125	24,09375	139888575	919	-25,406159	-49,2524395	6193	
21,09765625	42	102	2	1053,75	18	7,7	87	93,03125	24,09375	139888585	919	-25,406159	-49,2524395	5858	
20,59765625	44,8	102	2	1040,875	23	9,05	87	93,03125	24,09375	139888585	918,5	-25,4061948	-49,2525023	5524	
20,19921875	43,6	0	2	1015,625	20	8,3	87	93,03125	24,3125	139888595	918,5	-25,4061948	-49,2525023	7520	
19,8984375	45,2	102	2	1007,125	22	9,35	87	93,03125	24,3125	139888595	918,5	-25,4062271	-49,2525264	6065	
19,5	43,2	102	2	987,25	20	8,4	87	93,03125	24,3125	139888615	918,875	-25,4062271	-49,2525264	5404	
19,3984375	43,2	102	2	980,5	21	8,35	87	93,03125	24,3125	139888615	918,875	-25,4064194	-49,2526625	5715	
19,3984375	40,4	102	2	976,875	19	7,6	87	93,03125	24,3125	139888615	920	-25,4064194	-49,2526945	7832	
19,296875	36	102	2	977,25	12	5,15	87	93,03125	24,3125	139888625	919	-25,4064596	-49,2527265	6104	
18,59765625	20	0	2	939	3	2,25	87	93,03125	24,3125	139888625	919	-25,4064967	-49,2527672	5903	
17,796875	3,2	0	2	893,5	0	0	87	93,03125	24,3125	139888630	919	-25,4065432	-49,2527934	5741	
16,796875	0	102	2	851,125	0	0	87	93,1875	24,3125	139888630	919	-25,4065752	-49,2528208	7498	
16,09765625	0	0	2	813,75	0	0	87	93,1875	24,3125	139888645	919	-25,4065752	-49,2528208	6078	
15,09765625	0	0	2	765,5	0	0	87	93,1875	24,3125	139888645	919,5	-25,4065926	-49,2528809	5836	
14,19921875	0	0	2	719,375	0	0	87	93,1875	24,3125	139888655	920,25	-25,4066615	-49,2529314	5639	
13,5	0	5,2	2	680,5	0	0	87	93,1875	24,3125	139888655	920	-25,4066835	-49,2529314	7509	
12,8984375	0	17,2	1	584,875	11	2,45	87	93,1875	24,3125	139888655	919,875	-25,4066835	-49,252955	7509	
12,09765625	0	102	1	598,5	11	2,55	87	93,1875	24,3125	139888665	919	-25,4066835	-49,252955	5832	
10,296875	0	30,4	1	588,875	13	3,05	87	93,1875	24,3125	139888665	919	-25,4067346	-49,2529776	5588	
7,59765625	0	32,4	1	601,625	12	2,65	87	93,1875	24,40625	139888675	919	-25,4067346	-49,2530018	7453	
4,796875	0	102	1	599,5	12	2,75	87	93,1875	24,40625	139888675	918,75	-25,4067346	-49,2530018	6045	
3,09765625	0	102	1	601,625	11	2,65	87	93,03125	24,40625	139888675	917,5	-25,4068138	-49,2530716	5832	
1,5	0	33,6	1	598,625	12	2,65	87	93,03125	24,40625	139888675	918	-25,4068265	-49,253083	5588	
0,3984375	0	32,8	1	601,25	11	2,55	87	93,03125	24,40625	139888680	918	-25,4068345	-49,2530912	7530	
0,3984375	0	34,4	1	598,125	12	2,85	87	93,03125	24,40625	139888680	918	-25,4068345	-49,2530912	6100	
0	0	102	1	601,875	12	2,7	87	93,03125	24,40625	139888680	918,25	-25,4068254	-49,2530818	5793	
0	0	102	1	602,5	12	2,7	87	93,03125	24,40625	139888680	918,875	-25,4068254	-49,2530818	5651	
0	0	34,4	1	597	12	2,85	87	93,03125	24,40625	139888680	918,875	-25,4068194	-49,2530658	7497	
0	0	34,4	1	601,375	12	2,85	87	93,03125	24,40625	139888680	918,5	-25,4068168	-49,2530652	6103	
0	0	102	1	604,125	11	2,65	87	93,03125	24,40625	139888680	918,5	-25,4068179	-49,253065	6103	
0	0	34,4	1	602,625	11	2,55	87	93,03125	24,59375	139888680	919	-25,4068193	-49,2530622	6103	
0	0	34	1	601,125	10	2,3	87	93,03125	24,59375	139888680	919	-25,4068193	-49,2530622	7497	
0	0	34	1	599,125	11	2,4	87	93,03125	24,59375	139888680	919,875	-25,406818	-49,2530627	6104	
0	0	102	1	601	10	2,35	87	93,03125	24,59375	139888680	919,875	-25,406818	-49,2530627	5793	
0	0	32,4	1	599,625	10	2,4	87	93,03125	24,59375	139888680	919,875	-25,4068163	-49,2530672	5651	
0	0	34,8	1	599,5	10	2,4	87	93,03125	24,59375	139888680	919,75	-25,4068147	-49,2530675	7497	
0	0	34,8	1	600,375	10	2,35	87	93,03125	24,59375	139888680	919,625	-25,4068137	-49,2530662	6105	
0	0	34,8	1	600,75	10	2,4	87	93,03125	24,59375	139888680	919,625	-25,4068145	-49,2530653	5793	
0	0	29,2	1	600,375	11	2,4	87	93,03125	24,59375	139888680	919,25	-25,4068161	-49,2530651	5651	
0	0	0	1	599,75	11	2,6	87	93,03125	24,59375	139888680	919	-25,4068161	-49,2530651	7519	
0	0	0	1	601,625	11	2,45	87	93,03125	24,59375	139888680	919	-25,4068216	-49,2530567	6107	
0	0	0	1	603,5	10	2,3	87	93,03125	24,59375	139888680	918,5	-25,4068216	-49,2530567	5793	
0	0	0	1	600,25	10	2,4	87	93,03125	24,59375	139888680	918,5	-25,4068241	-49,2530519	5626	
0	0	0	1	598,75	10	2,4	87	93,03125	24,59375	139888680	918	-25,4068241	-49,2530519	7508	
0	0	0	1	601,25	10	2,35	87	93,03125	24,59375	139888680	917,875	-25,4068243	-49,2530499	6105	
0	0	0	1	601,625	10	2,45	87	93,03125	24,59375	139888680	917,625	-25,4068243	-49,2530499	5793	
0	0	0	1	598,875	10	2,35	87	93,03125	24,71875	139888680	917,375	-25,4068238	-49,2530491	5626	
0	0	0	1	599,75	10	2,4	87	93,03125	24,71875	139888680	917,375	-25,4068232	-49,2530475	7508	
0	0	0	1	601	10	2,35	87	93,03125	24,71875	139888680	917,5	-25,4068232	-49,2530475	6106	
0	0	0	1	600,875	10	2,35	87	93,03125	24,71875	139888680	917,75	-25,4068241	-49,2530473	5793	
0	0	0	1	601,125	9	2,15	87	93,03125	24,71875	139888680	917,75	-25,4068241	-49,2530473	5626	
0	0	0	1	599,75	10	2,25	87	93,03125	24,71875	139888680	918	-25,4068242	-49,2530492	7508	
0	0	0	1	600,625	10	2,25	87	93,03125	24,71875	139888680	918	-25,4068242	-49,2530492	6104	
0	0	0	1	599,875	10	2,25	87	93,03125	24,71875	139888680	918	-25,4068249	-49,2530501	5793	
0	0	0	1	599,625	10	2,25	87	93,03125	24,71875	139888680	917,5	-25,4068232	-49,2530512	5626	
0	0	0	1	600,125	10	2,25	87	93,03125	24,71875	139888680	917,25	-25,4068192	-49,2530541	7508	
0	0	0	1	600,625	9	2,25	87	93,03125	24,71875	139888680	917,375	-25,4068161	-49,253056	6105	
0	0	0	1	599,875	10	2,25	87	93,03125	24,71875	139888680	917,75	-25,4068138	-49,253057	5793	
0	0	0	1	601,125	10	2,25	87	93,03125	24,71875	139888680	918	-25,4068138	-49,253057	5626	
0	0	0	1	599	10	2,25	87	92,75	24,71875	139888680	917,875	-25,4068119	-49,2530578	7508	
0	0	0	1	600,625	10	2,25	87	92,75	24,71875	139888680	918	-25,406811	-49,2530583	6108	
0	0	0	1	598,875	10	2,25	86	92,75	24,71875	139888680	918,125	-25,4068094	-49,2530606	5793	
0	12	0	1	518	26	5,5	86	92,75	24,71875	139888680	918,25	-25,4068094	-49,2530606	5613	
1,19921875	27,2	0	1	596,5	24	5,45	86	92,75	24,71875	139888680	918,25	-25,40681	-49,2530616	7587	
3	55,2	0	1	815,25	44	15,25	86	92,75	24,71875	139888680	918,125	-25,4068103	-49,2530629	6085	
5,5	50,4	0	1	932,75	33	12,7	86	92,34375	24,71875	139888680	918,125	-25,4068107	-49,2530638	5857	
7,5	55,6	0	1	1033	36	15,35	86	92,34375	24,71875	139888680	918,125	-25,4068107	-49,2530638	5371	
9,5	55,6	0	1	1083	34	15,3	86	92,34375	24,71875	139888680	918,375	-25,4068299	-49,2530765	7654	
11,09765625	62,8	0	1	1185,125	42	20,5	86	92,34375	24,90625	139888690	918,5	-25,406843	-49,2530847	6089	
12,59765625	67,6	0	1	1215,75	48	20,15	86	92,0625	24,90625	139888690	919	-25,4068624	-49,2530955	5837	
13,5	59,6	0	1	1226,25	34	16,9	86	92,0625	24,90625	139888695	919,375	-25,406887	-49,2531086	5142	
13,8984375	60	0	1	1236,75	34	16,95	86	92,0625	24,90625	139888695	919,75	-25,406916	-49,2531235	8574	
14,09765625	59,6	0	1	1233,875	33	16,2	86	92,0625	25	139888700	919,75	-25,406916	-49,2531235	6299	
14	62	0	1	1279	35	18,6	86	92,0625	25	139888700	919,875	-25,4069477	-49,2531385	5795	
13,8984375	60,8	0	1	1260	34	17,1	86	92,0625	25	139888700	920,125	-25,4069477	-49,2531385	5358	
13,59765625	64,4	0	1	1284,5	39	20,15	86	92,0625	25	139888715	920,125	-25,4069835	-49,2531549	7665	
13,59765625	65,2	0	1	1320,25	41	22,2	85	92,0625	25	139888715	920,125	-25,4069835	-49,2531549	6030	
13,5	68	0	1	1351,625	45	24,85	85	92,0625	25	139888720	920,125	-25,4073787	-49,2533631	5963	
13,5	69,2	0	1	1373,875	46	26,4	85	91,65625	25	139888720	920,875	-25,4073787	-49,2533631	5244	
13,796875	72	0	1	1413,375	50	28,9	85	91,65625	25	139888735	920,625	-25,4073787	-49,2533631	7687	
14,5	75,2	0	1	1445,125	54	31,2	85	91,5	25	139888735	920,625	-25,4073787	-49,2533631	6062	
15,3984375	72,4	0	1	1462,625	47	27,4	85	91,5	25	139888735	920,875	-25,4073787	-49,2533631	5773	
16,09765625	75,6	0	1	1501,875	55	34	85	91,5	25	139888735	921,5	-25,4073787	-49,2533631	5741	
17	75,6	0	1	1533,125	52	32,1	85	91,5	25	139888735	921,75	-25,4073787	-49,2533631	7643	
17,59765625	67,2	0	1	1478,25	39	23,75	85	91,5	25	139888735	921,75	-25,4073787	-49,2533631	6115	
18,09765625	70	0	1	1479,375	43	25,7	85	91,5	25	139888745	922	-25,4073787	-49,2533631	6009	
18,59765625	62,8	0	1	1142,625	37	17,85	85	91,5	25	139888745	921,625	-25,4074114	-49,2533962	5422	
18,796875	58	0	2	949	43	17	85	91,5	25	139888760	921,625	-25,4074114	-49,2533962	7431	
18,69921875	55,2	0	2	944,625	38	15,1	85	91,5	25	139888760	921,25	-25,4074787	-49,2534676	6065	
18,69921875	57,2	0	2	944,5	42	16,2	85	91,5	25	139888770	922	-25,4074787	-49,2534676	5812	
18,69921875	56,4	0	2	945,875	42	16,5	85	91,5	25	139888770	922	-25,4075456	-49,2535406	5460	
